year,COAL_CONV,LI_BATTERY,NATGAS_CONV,NUCLEAR_CONV,SOLAR_FARM,WIND_FARM,NUCLEAR_ADV
2035,2.81574,9.4923444,15.903979999999999,12.42,13.362645,3.21062,10.229282
2040,2.4444,9.4923444,5.02332,12.42,13.344705,1.91224,11.731166
2045,2.35704,8.325183,0.6888,12.42,13.147465,0.0,13.484043
2050,2.2556,8.6720656,0.6888,12.42,13.695277,0.0,14.563379000000001
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.3137588
2030,5.04524,8.6791016,16.3327,12.42,14.124988,5.61546,8.563962
2035,2.81574,8.6630216,15.903979999999999,12.42,14.104168,3.21062,10.189475
2040,2.4444,8.6630216,5.02332,12.42,14.086227999999998,2.1488135,11.633042999999999
2045,2.35704,8.2859807,0.6888,12.42,13.888988,0.23657354,13.347140999999999
2050,2.2556,8.5669119,0.6888,12.42,16.093818,0.81474501,14.106043
2025,7.5059,0.1801292,16.3716,12.42,0.2672,6.29482,1.2213471999999999
2030,5.04524,9.0034208,16.3327,12.42,17.990312999999997,5.61546,7.9181925
2035,2.81574,8.9873408,15.903979999999999,12.42,17.969493,3.5251737,9.4910996
2040,2.4444,8.9353116,5.02332,12.42,17.951553,2.675035,10.904518
2045,2.35704,9.1675582,0.6888,12.42,17.754313,2.3077651,12.182784
2050,2.2556,10.116395,0.6888,12.42,22.344192,4.316325,12.182784
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.2387029999999999
2030,5.04524,8.047761099999999,16.3327,12.42,19.461665,5.61546,8.045926999999999
2035,2.81574,8.0316811,15.903979999999999,12.42,19.440845,3.21062,9.6509758
2040,2.4444,8.0316811,5.02332,12.42,19.422905,2.3772962000000004,11.040759
2045,2.35704,8.272302,0.6888,12.42,19.225665,1.937355,12.324189
2050,2.2556,8.6157434,0.6888,12.42,20.58284,2.1978562999999998,13.249098
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.2281739
2030,5.04524,9.2909157,16.3327,12.42,13.16559,5.61546,8.71462
2035,2.81574,9.274835699999999,15.903979999999999,12.42,13.147382,3.21062,10.254977
2040,2.4444,9.274835699999999,5.02332,12.42,13.129442,2.1391313,11.647852
2045,2.35704,8.4857908,0.6888,12.42,13.240367,0.22689126999999998,13.387395
2050,2.2556,8.8326734,0.6888,12.42,13.788178,0.22689126999999998,14.46673
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.2247363
2030,5.04524,11.957880999999999,16.3327,12.42,9.2425818,5.61546,8.9121464
2035,2.81574,12.012870000000001,15.903979999999999,12.42,9.2217618,3.21062,10.566775999999999
2040,2.4444,12.012870000000001,5.02332,12.42,9.341636399999999,1.91224,12.05796
2045,2.35704,11.638356,0.6888,12.42,9.266573000000001,0.0,13.796651
2050,2.2556,12.29416,0.6888,12.42,12.475693,0.0,14.546159
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.2051018
2030,5.04524,12.464509,16.3327,12.42,10.430933000000001,5.61546,8.7099287
2035,2.81574,12.448429,15.903979999999999,12.42,10.432356,3.21062,10.345880999999999
2040,2.4444,12.448429,5.02332,12.42,10.764635,1.91224,11.793237999999999
2045,2.35704,11.718448,0.6888,12.42,10.567395000000001,0.0,13.638182
2050,2.2556,12.596915999999998,0.6888,12.42,12.322986,0.43680349,14.39373
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.2358719
2030,5.04524,9.292227800000001,16.3327,12.42,9.0893394,5.61546,9.3264086
2035,2.81574,10.265661,15.903979999999999,12.42,9.6436604,3.21062,10.828038000000001
2040,2.4444,11.376985000000001,5.02332,12.42,11.902906000000002,1.91224,11.838064000000001
2045,2.35704,12.864322,0.6888,12.42,15.978799,1.5925185,12.339838
2050,2.2556,14.066769,0.6888,12.42,20.865968000000002,3.3085836,12.339838
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.1689588000000002
2030,5.04524,11.827808000000001,16.3327,12.42,8.365105600000001,5.61546,9.0914248
2035,2.81574,12.098509,15.903979999999999,12.42,8.3442856,3.21062,10.649413000000001
2040,2.4444,12.098509,5.02332,12.42,9.2119555,1.91224,12.055568
2045,2.35704,11.638356,0.6888,12.42,9.266573000000001,0.0,13.796651
2050,2.2556,12.29416,0.6888,12.42,12.475693,0.0,14.546159
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.3015249
2030,5.04524,10.212464,16.3327,12.42,2.9590373,5.61546,10.110233000000001
2035,2.81574,11.611839,15.903979999999999,12.42,9.875197,3.21062,10.614274
2040,2.4444,11.91584,5.02332,12.42,10.638777,1.91224,11.944844
2045,2.35704,11.710856,0.6888,12.42,10.441537,0.0,13.653458
2050,2.2556,12.29416,0.6888,12.42,12.475693,0.0,14.546159
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.1667053
2030,5.04524,10.097999,16.3327,12.42,8.7956754,5.61546,9.2609305
2035,2.81574,10.613836,15.903979999999999,12.42,8.7748554,3.21062,10.90559
2040,2.4444,11.385435,5.02332,12.42,10.355117,1.91224,12.058332
2045,2.35704,11.820423,0.6888,12.42,10.157877000000001,0.42974405,13.549062
2050,2.2556,13.244344,0.6888,12.42,14.725011,2.2228616000000003,13.549062
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.3131236
2030,5.04524,9.2272585,16.3327,12.42,9.902771000000001,5.61546,9.4906446
2035,2.81574,10.258772,15.903979999999999,12.42,10.259491,3.21062,10.893143
2040,2.4444,11.198153,5.02332,12.42,11.310606,1.91224,12.035141
2045,2.35704,11.90625,0.6888,12.42,11.113366,0.49869446,13.409299
2050,2.2556,12.433193,0.6888,12.42,11.804373,0.57507304,14.439783
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.2236723999999999
2030,5.04524,9.7782684,16.3327,12.42,11.114569,5.61546,8.723131299999999
2035,2.81574,10.621564000000001,15.903979999999999,12.42,11.093748999999999,3.21062,10.431056
2040,2.4444,10.708972,5.02332,12.42,12.169607,6.147993499999999,10.737889
2045,2.35704,11.762678,0.6888,12.42,16.17702,8.2398991,10.737889
2050,2.2556,13.862357,0.6888,12.42,23.071998,8.2398991,10.737889
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.2379619
2030,5.04524,9.1067038,16.3327,12.42,6.3975694999999995,5.61546,9.907680899999999
2035,2.81574,10.056387,15.903979999999999,12.42,7.6802085,3.21062,11.234416
2040,2.4444,11.234950999999999,5.02332,12.42,10.643405000000001,1.91224,12.09532
2045,2.35704,11.842694999999999,0.6888,12.42,10.446165,0.35164381,13.531471
2050,2.2556,12.448197,0.6888,12.42,11.604314,0.54959505,14.461791999999999
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.2270865
2030,5.04524,10.961723,16.3327,12.42,7.2302799,5.61546,9.615973799999999
2035,2.81574,11.307908,15.903979999999999,12.42,8.9000084,3.21062,10.935048
2040,2.4444,11.715448,5.02332,12.42,9.997812900000001,1.91224,12.148839
2045,2.35704,11.672035,0.6888,12.42,9.800572899999999,0.0,13.731311
2050,2.2556,12.29416,0.6888,12.42,12.475693,0.0,14.546159
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.2255488
2030,5.04524,8.0526698,16.3327,12.42,18.963635,5.61546,8.0610204
2035,2.81574,8.0365898,15.903979999999999,12.42,18.942815,3.21062,9.6912244
2040,2.4444,8.436761,5.02332,12.42,18.924875,3.0156666,10.866010000000001
2045,2.35704,8.8072197,0.6888,12.42,19.708658,3.1355322,11.885002
2050,2.2556,9.050444299999999,0.6888,12.42,22.432517,3.7531145,12.588640999999999
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.2062338
2030,5.04524,9.3398607,16.3327,12.42,20.899545,5.61546,7.5975832
2035,2.81574,9.323780699999999,15.903979999999999,12.42,20.878725,3.21062,9.3179041
2040,2.4444,9.323780699999999,5.02332,12.42,20.860785,1.91224,10.79542
2045,2.35704,9.627137000000001,0.6888,12.42,20.663545,3.3434108,11.595780000000001
2050,2.2556,10.031018,0.6888,12.42,22.896102,3.8118364000000002,12.364268
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.2371615
2030,5.04524,10.058185,16.3327,12.42,13.972905,5.61546,8.3279442
2035,2.81574,10.208162,15.903979999999999,12.42,14.249325,3.21062,9.9307349
2040,2.4444,10.407422,5.02332,12.42,14.231385,1.91224,11.358289000000001
2045,2.35704,9.847487,0.6888,12.42,18.889964,0.0,12.624141
2050,2.2556,10.422285,0.6888,12.42,20.620887,0.23830520000000002,13.467172
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.1696551
2030,5.04524,9.4482318,16.3327,12.42,15.175661,5.61546,8.3749488
2035,2.81574,10.254108,15.903979999999999,12.42,15.154841000000001,3.21062,9.802842199999999
2040,2.4444,10.254108,5.02332,12.42,15.136901,1.91224,11.301238999999999
2045,2.35704,9.847487,0.6888,12.42,18.889964,0.0,12.624141
2050,2.2556,10.327677,0.6888,12.42,20.189489000000002,0.10888894,13.568366
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.3025229999999999
2030,5.04524,8.510745,16.3327,12.42,12.604524999999999,5.61546,8.7474113
2035,2.81574,9.2368524,15.903979999999999,12.42,13.01348,3.21062,10.24955
2040,2.4444,9.5295163,5.02332,12.42,12.99554,1.91224,11.710013
2045,2.35704,9.847487,0.6888,12.42,18.889964,0.0,12.624141
2050,2.2556,10.265626000000001,0.6888,12.42,20.35044,0.0,13.590297
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.1678517
2030,5.04524,8.6725984,16.3327,12.42,19.131411,5.61546,7.9092442
2035,2.81574,8.656518400000001,15.903979999999999,12.42,19.110591,3.21062,9.501651599999999
2040,2.4444,8.656518400000001,5.02332,12.42,19.092651,2.203132,10.921062
2045,2.35704,8.9386446,0.6888,12.42,22.008453000000003,2.6562532,11.620014999999999
2050,2.2556,9.180931000000001,0.6888,12.42,25.523179,3.2507306,12.233143
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.3140254
2030,5.04524,7.2870276,16.3327,12.42,14.320521000000001,5.61546,8.8712873
2035,2.81574,8.891795700000001,15.903979999999999,12.42,15.908624,3.21062,9.9889208
2040,2.4444,9.749465599999999,5.02332,12.42,15.890683999999998,1.91224,11.276736999999999
2045,2.35704,10.027046,0.6888,12.42,17.82584,0.91521648,12.469329
2050,2.2556,10.532664,0.6888,12.42,22.88156,1.8071624,12.799282999999999
2025,7.5059,0.20170875000000002,16.3716,12.42,0.2672,6.29482,1.2194843
2030,5.04524,7.4388555,16.3327,12.42,17.05254,5.61546,8.3869901
2035,2.81574,8.932390600000002,15.903979999999999,12.42,17.325416,3.21062,9.737260200000001
2040,2.4444,9.881141,5.02332,12.42,17.307475999999998,1.91224,11.027673
2045,2.35704,10.571294,0.6888,12.42,21.767477,2.9010014,11.315195
2050,2.2556,11.351299000000001,0.6888,12.42,25.711759999999998,3.8473105999999997,11.687357
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.2386156000000001
2030,5.04524,9.4824836,16.3327,12.42,18.486937,5.61546,7.7098689
2035,2.81574,9.4664036,15.903979999999999,12.42,18.466116999999997,3.21062,9.5246666
2040,2.4444,9.656278200000001,5.02332,12.42,18.448177,1.91224,11.029465
2045,2.35704,9.8571976,0.6888,12.42,18.250937,0.11282485,12.665892
2050,2.2556,10.631537,0.6888,12.42,23.029353,2.1970466,12.665892
2025,7.5059,0.1281,16.3716,12.42,0.2672,6.29482,1.2280103
2030,5.04524,10.805861,16.3327,12.42,21.466306,5.61546,7.0487953
2035,2.81574,10.789781000000001,15.903979999999999,12.42,21.445486000000002,4.985796000000001,8.3865859
2040,2.4444,10.874057,5.02332,12.42,21.427546,4.5507211,9.673741099999999
2045,2.35704,11.397086,0.6888,12.42,22.911076,4.8969792,10.521798
2050,2.2556,11.871964,0.6888,12.42,23.865704,5.10102,11.477707
2025,7.5059,0.79110418,16.3716,12.42,0.1522,6.29482,0.0
2030,5.04524,8.6866612,16.3327,12.42,13.475155,5.61546,8.2157851
2035,2.81574,9.0049303,15.903979999999999,12.42,13.454334999999999,4.9981787,9.430018599999999
2040,2.4444,9.2741458,5.02332,12.42,13.436395000000001,4.9690348,10.589531000000001
2045,2.35704,9.8235604,0.6888,12.42,14.677456,5.452558600000001,11.416384
2050,2.2556,11.200449,0.6888,12.42,18.864328,7.2142996,11.438562
