time,mw,u
596.0,3.96274206026,5.11007807201
597.0,3.72911815623,6.97330726527
598.0,3.77612459938,8.14104448884
599.0,3.94112366462,7.16586550139
600.0,3.70311355459,4.10182763463
601.0,2.54839818267,4.26024198678
602.0,1.86548221795,3.73694643801
603.0,1.63748751247,4.05138865596
604.0,2.41573985153,7.60870254423
605.0,2.37995649887,9.80199460646
606.0,3.55495505732,6.31708206552
607.0,3.87297952247,6.08103187764
608.0,3.18714219884,8.41757073101
609.0,2.89752351943,8.18139682485
610.0,4.09725673184,9.81258253546
611.0,3.99461426586,6.79233486493
612.0,4.55289198105,5.13481143355
613.0,6.1281908212,5.9869273139
614.0,5.6401357897,4.12891136855
615.0,4.22924263148,4.43807886398
616.0,2.87984532536,2.87445930732
617.0,1.72916767438,2.69955548559
618.0,1.34405900202,5.08008950037
619.0,1.43812616144,5.60061119761
620.0,2.45412294427,8.18593616318
621.0,3.79539151082,10.7421765847
622.0,3.78521431869,9.89757238422
623.0,3.89581888505,9.24531537057
624.0,6.11223309349,7.7793539273
625.0,4.12189739214,7.37258745502
626.0,3.75734371486,3.00343102899
627.0,3.02274323327,2.60022932908
628.0,1.57205406649,3.80903393052
629.0,1.91558766416,5.82575561215
630.0,2.64858532587,6.56475158853
631.0,4.53760675173,7.02634802069
632.0,5.53825274062,3.25004448407
633.0,6.64647696658,7.29136322844
634.0,7.79860308994,4.99502520195
635.0,8.072219991,4.20546281215
636.0,4.79324541134,3.31055319709
637.0,3.25855248209,4.81587947769
638.0,6.81601356356,5.50451583712
639.0,8.37495519381,4.46257453347
640.0,8.12909104977,6.9829685179
641.0,4.33016814622,8.8693728073
642.0,3.80670292986,6.78184535866
643.0,3.74188180931,7.92943326632
644.0,2.99010468578,8.3082945961
645.0,2.1925643161,9.58027447649
646.0,2.20288105017,9.40447358902
647.0,1.82988765524,10.4133372929
648.0,1.58790461728,11.0424874668
649.0,2.4483917203,8.77513273216
650.0,2.31103547226,8.80495902785
651.0,2.61916347437,6.14410241686
652.0,3.32491875972,8.77780850883
653.0,3.3079169847,8.28201473852
654.0,3.81740410429,8.37639970821
655.0,2.60651088774,8.9394305852
656.0,1.77631624689,4.49698651631
657.0,2.58691145445,3.38261053896
658.0,1.54104849474,1.62306064753
659.0,0.392169027728,1.6653089541
660.0,0.405274791793,3.27588858192
661.0,0.492082059574,6.09420320665
662.0,1.29944170434,9.08066643194
663.0,1.91554111464,7.49109732472
664.0,2.59550600389,9.40135711225
665.0,3.00698187012,5.49580640621
666.0,3.02402402832,5.0073568429
667.0,1.71325135625,4.78454983991
668.0,1.27656654289,2.45843212965
669.0,0.76249269117,4.71608982246
670.0,1.38483975551,5.27452422727
671.0,1.15927350536,5.80347384324
672.0,1.95944625074,8.78093236814
673.0,2.82144324334,10.4973731205
674.0,3.8372324236,12.8938224508
675.0,4.88423331074,15.2493563228
676.0,4.41257874029,9.90257507672
677.0,3.88271218292,13.115464486
678.0,3.14032547935,16.217788686
679.0,5.26979001673,12.4810211602
680.0,3.85812369341,13.8581210934
681.0,3.75367042285,12.8440806325
682.0,2.64614296063,16.9413811055
683.0,3.79357136656,13.2070356234
684.0,5.33216557,10.1758369979
685.0,5.52804541439,14.6785046877
686.0,3.71213726263,15.0649746654
687.0,6.10657075318,12.463577528
688.0,7.01559900917,13.841886316
689.0,6.87523009749,13.1919143236
690.0,7.27467433395,11.3847258904
691.0,8.06831674742,13.2783245503
692.0,7.917726216,13.8205734177
693.0,8.34702150369,13.2031717953
694.0,6.46713017671,9.0755159793
695.0,6.49892142586,7.52284666446
696.0,6.55648651337,7.36380936417
697.0,6.05072178638,9.18437313718
698.0,4.99345471754,8.52433858133
699.0,6.72367609484,7.29253482055
700.0,6.69762666538,10.5823192058
701.0,6.54549397587,9.59414891122
702.0,7.68438208035,7.27628178923
703.0,6.24292353754,8.84485256546
704.0,0.0,2.25576043238
705.0,0.0,5.7281850858
706.0,0.0,3.73741751561
707.0,0.0,2.50665587226
708.0,5.56418303351,12.2052493554
709.0,5.3548105172,13.5792500612
710.0,5.78275903456,14.158719596
711.0,6.2799950232,14.831436282
712.0,4.06089717877,15.6844975559
713.0,3.96303044919,9.8104648622
714.0,2.27196639366,8.9384404113
715.0,2.44155833886,6.89475900047
716.0,2.85391931744,3.73638908569
717.0,2.66020491435,8.0110618671
718.0,2.56877666357,8.16368731782
719.0,4.79208245452,9.62388957477
720.0,4.57521920106,9.40886955627
721.0,4.52764024458,9.84799922448
722.0,3.80463728278,9.9266086899
723.0,3.76770744274,9.60015858182
724.0,3.75320239746,10.08795778
725.0,4.65732044594,10.7564090245
726.0,5.43227868139,10.7095181432
727.0,7.61450144756,11.1017351556
728.0,7.25127705869,12.2044688023
729.0,8.38014121402,10.4262045783
730.0,8.44376193655,9.61965796723
731.0,8.39135265016,7.68455561738
732.0,6.37668332791,10.1792293984
733.0,7.31507977283,10.5847513192
734.0,8.19250030364,8.57241100961
735.0,5.74243618217,4.32248331258
736.0,3.95365650746,5.3752689981
737.0,3.91142840002,2.63356911664
738.0,3.89479449158,6.32476392346
739.0,4.85087378962,8.40507574429
740.0,3.95104740581,12.0036757469
741.0,6.87549175087,8.12568405568
742.0,6.89774129139,6.95675214982
743.0,5.84563152751,5.79888055224
744.0,3.91850813608,4.14925551208
745.0,3.92116876246,6.86163165612
746.0,3.87569153318,7.65936247253
747.0,2.77321991526,7.44614131005
748.0,3.79088569009,6.72053550965
749.0,7.97402752713,7.27204769503
750.0,8.34375343022,9.73694738431
751.0,8.98395489245,9.36628340264
752.0,9.34892584065,4.81501716069
753.0,9.51516983729,6.60013487439
754.0,9.39973161724,5.57980237795
755.0,8.80789626825,7.8420016608
756.0,6.197529596,7.84583420184
757.0,6.37309254208,8.69521864639
758.0,7.51911832167,14.4975284997
759.0,5.75280854861,10.9290409727
760.0,5.59757491125,12.1201548662
761.0,4.5053549167,8.21105877856
762.0,3.87278191159,10.9349451626
763.0,2.94866907216,9.76216730553
764.0,3.21211918965,14.4116378868
765.0,3.75382719551,15.1993227191
766.0,3.89920612158,13.9437251712
767.0,5.18253095093,10.193108641
768.0,3.95634448186,7.99154384584
769.0,3.96140487062,11.7011434877
770.0,3.8618300544,10.0391891145
771.0,6.15569251892,13.1451508557
772.0,8.18068823697,10.2789774886
773.0,8.26822077895,12.4504860017
774.0,8.62994793779,9.75948454701
775.0,9.19840864567,6.93697083513
776.0,9.23153735799,7.50245212428
777.0,8.77662065258,9.17962039159
778.0,8.76910469674,8.81522418541
779.0,7.98372319785,9.38852843283
780.0,0.0,3.17246143981
781.0,8.01421735546,12.4649037709
782.0,0.0,8.38618612512
783.0,0.0,4.69642597947
784.0,7.45904674601,10.3054168698
785.0,0.0,5.88009141134
786.0,8.67147459821,23.8640203751
787.0,8.77639026587,19.3164045526
788.0,8.26752405434,16.4495899676
