time,power_data,power_norm
65.0,0.0,-135.192818188
66.0,0.0,679.800577545
67.0,0.0,748.245353043
68.0,0.0,33.8943220419
69.0,0.0,-36.4105427655
70.0,0.0,191.054705426
71.0,0.0,670.933779381
72.0,0.0,217.340525478
73.0,0.0,79.7828986503
74.0,0.0,89.3666524844
75.0,0.0,220.458924274
76.0,0.0,57.8030905624
77.0,0.0,-37.2306698817
78.0,0.0,-57.2758638667
79.0,1311.235016,1635.4559248
80.0,555.590569107,2052.57341719
81.0,90.7536395872,2136.82409091
82.0,46.7848131391,1201.32888017
83.0,1289.05077044,-146.794661714
84.0,275.90095373,-363.447175403
85.0,146.758037522,-735.938751622
86.0,983.97430634,-426.112552831
87.0,870.670654542,2261.70319417
88.0,128.855383852,2556.28108827
89.0,0.0,224.478720957
90.0,0.0,216.88492508
91.0,0.0,-58.2851100933
92.0,0.0,102.912565186
93.0,0.0,682.205950442
94.0,0.0,23.0572666216
95.0,0.0,23.7967710218
96.0,0.0,111.249139514
97.0,0.0,437.201926265
98.0,0.0,439.108252772
99.0,0.0,196.469844899
100.0,0.0,274.875622158
101.0,0.0,17.3286470571
102.0,0.0,320.613993873
103.0,1322.92780505,3124.85529975
104.0,1341.72110242,2753.02534457
105.0,1355.73288149,2358.73009016
106.0,2297.64147145,811.479217867
107.0,1323.08591926,-395.375181994
108.0,134.192341417,-549.037272502
109.0,411.893168623,-519.139314921
110.0,359.926636835,-465.930655248
111.0,368.990190411,-188.174813422
112.0,327.955283149,-200.752714006
113.0,0.0,255.410055418
114.0,0.0,111.791112118
115.0,0.0,298.72297706
116.0,0.0,-105.621956588
117.0,0.0,46.6078425424
118.0,0.0,103.936711794
119.0,0.0,377.175668021
120.0,0.0,305.582743462
121.0,0.0,575.793169697
122.0,0.0,-73.3771338933
123.0,0.0,-2.68827573014
124.0,0.0,139.786008044
125.0,0.0,-78.0928719207
126.0,0.0,911.60420656
127.0,205.265532625,309.013732202
128.0,1299.06288978,1737.13336236
129.0,1325.70602025,1008.73171611
130.0,1357.22893111,609.269951473
131.0,1340.98900536,53.4963609053
132.0,1522.20110572,415.035760589
133.0,1356.90678362,393.136113418
134.0,1341.44870096,1753.46213164
135.0,650.398680124,1729.27289447
136.0,1520.11210891,3265.29011251
137.0,0.0,51.9322680551
138.0,0.0,-45.7866674495
139.0,0.0,-131.11248073
140.0,0.0,-90.5987673638
141.0,0.0,45.058526156
142.0,0.0,113.862685081
143.0,0.0,-39.3662880454
144.0,0.0,54.2345116856
145.0,0.0,19.2881124811
146.0,0.0,-159.714760816
147.0,0.0,-187.005170567
148.0,0.0,11.9326046017
149.0,0.0,108.909922044
150.0,0.0,-16.4375616815
151.0,1349.30899448,2339.4625135
152.0,1373.20888689,1249.34015742
153.0,1367.27364898,-197.544541651
154.0,1124.95130434,-133.83468211
155.0,1357.77698434,1967.49215227
156.0,1375.69737162,2374.10697888
157.0,1345.36241681,458.608338599
158.0,1339.99094221,1171.59840117
159.0,1323.82965472,1584.58926491
160.0,1339.70279586,1331.18992949
161.0,0.0,22.9418579745
162.0,0.0,-26.4914118358
163.0,0.0,1.95857966487
164.0,0.0,-112.512673719
165.0,0.0,453.523669722
166.0,0.0,-68.8862501417
167.0,0.0,16.4149746938
168.0,0.0,47.7616751197
169.0,0.0,46.4981336024
170.0,0.0,-9.79238034639
171.0,0.0,-53.4697236062
172.0,0.0,-156.427609873
173.0,0.0,-57.1810283632
174.0,0.0,75.3021369694
175.0,1346.93289555,1975.12084626
176.0,55.6277370883,1838.93717353
177.0,426.608150405,408.446592207
178.0,151.873738422,-253.915978204
179.0,274.88801484,-558.889231229
180.0,105.306509174,1182.46371815
181.0,450.705197437,51.2359598191
182.0,1341.4256392,2947.49969213
183.0,1381.52182518,2564.63614039
184.0,1369.44529366,118.295830545
185.0,0.0,-72.1529373715
186.0,0.0,-163.447729642
187.0,0.0,-190.485078966
188.0,0.0,-64.722755265
189.0,0.0,-238.56420882
190.0,0.0,-86.8080684227
191.0,0.0,-33.6295977133
192.0,0.0,-65.3290243081
193.0,0.0,-85.9566852648
194.0,0.0,-92.7852396073
195.0,0.0,-3.6285051283
196.0,0.0,-85.9386655086
197.0,0.0,-72.7590962008
198.0,0.0,-308.612102477
199.0,1360.05765246,1017.26022311
200.0,8.80660163247,-68.5005451231
201.0,94.6100672068,1485.02023231
202.0,342.314297704,2603.94701812
203.0,3.66066113754,2350.24952196
204.0,1366.52854307,3119.92058231
205.0,1495.42710336,2898.89007802
206.0,1373.27435618,2453.36292295
207.0,1339.8602162,-99.4535043894
208.0,1341.74564775,2498.77364572
209.0,0.0,-187.439339706
210.0,0.0,-69.3897099309
211.0,0.0,78.5624861059
212.0,0.0,-96.2078241472
213.0,0.0,-149.369394769
214.0,0.0,-160.949796665
215.0,0.0,-204.857349446
216.0,0.0,-189.344953795
217.0,0.0,-26.0786992607
218.0,0.0,-153.757469042
219.0,0.0,-117.27021915
220.0,0.0,-128.309019031
221.0,0.0,-170.453999156
222.0,0.0,-129.301077352
223.0,1372.81725046,2830.16524214
224.0,1138.28881763,874.891584617
225.0,1359.62635945,862.161470356
226.0,1370.54562208,2264.23069026
227.0,2947.10912095,3087.95315045
228.0,2987.54817646,2915.77459031
229.0,1384.52657975,3101.51896513
230.0,1364.63283532,2627.41676388
231.0,1347.08963179,2431.82214786
232.0,1344.06295514,1342.78599451
233.0,0.0,-138.844501404
234.0,0.0,-191.67319168
235.0,0.0,-77.4922321313
236.0,0.0,-130.770384206
237.0,0.0,-81.8461289797
238.0,0.0,-182.579766806
239.0,0.0,39.9690301436
240.0,0.0,-286.65992165
241.0,0.0,-124.905482089
242.0,0.0,-204.153630869
243.0,0.0,-143.475996894
244.0,0.0,-119.116955389
245.0,0.0,-125.712008432
246.0,0.0,-110.353157756
247.0,158.362016898,214.252526406
248.0,1352.56740097,-260.723767546
249.0,197.103222181,384.707995558
250.0,478.874205506,99.8820456478
251.0,83.599377586,-125.723691896
252.0,236.147542541,-220.07861463
253.0,1069.45036459,1153.11166026
254.0,1344.68172703,-156.194035664
255.0,1379.18300018,859.115650681
256.0,1351.59951905,1679.37168487
257.0,0.0,-56.1701871397
258.0,0.0,-20.6244569309
259.0,0.0,-82.4232214407
260.0,0.0,-119.150079873
261.0,0.0,-36.6632559765
262.0,0.0,-121.227339474
263.0,0.0,-114.536654225
264.0,0.0,-115.239976797
265.0,0.0,36.3463589037
266.0,0.0,122.47543666
267.0,0.0,-59.8046095167
268.0,0.0,42.9666372101
269.0,0.0,-91.0079273573
270.0,0.0,-64.344073513
271.0,250.728125269,-42.2451406301
272.0,294.821042895,-190.360723879
273.0,97.4436684995,-60.8883196758
274.0,13.2647518049,439.130634086
275.0,1352.19155573,2360.17988214
276.0,504.122324636,487.984243289
277.0,143.992109194,-135.459581577
278.0,203.996683014,233.98853863
279.0,1395.06956828,1719.3951259
280.0,1377.94761675,546.303367503
281.0,0.0,-10.0340486114
282.0,0.0,91.9713521113
283.0,0.0,-8.01040444285
284.0,0.0,-8.08505509699
285.0,0.0,67.2004978221
286.0,0.0,153.569425734
287.0,0.0,-10.4783441416
288.0,0.0,-58.5383621743
289.0,0.0,1.03947912851
290.0,0.0,93.1956879949
291.0,0.0,-24.6450403929
292.0,0.0,56.9572747513
293.0,0.0,-45.3772849347
294.0,0.0,158.554374487
295.0,1353.67780003,-296.641744654
296.0,941.687057394,-10.7112470498
297.0,1382.59807649,2759.33110618
298.0,1406.55430776,2915.05041052
299.0,2150.98367758,1674.67029704
300.0,1390.02731522,1713.41394548
301.0,1377.0626936,87.5518565558
302.0,314.180701458,-99.754417594
303.0,1359.94758741,-220.08905108
304.0,73.1546408546,671.281343222
305.0,0.0,370.391947099
306.0,0.0,78.5397614126
307.0,0.0,4.75189535792
308.0,0.0,-83.4045176153
309.0,0.0,34.7826479913
310.0,0.0,17.4449784258
311.0,0.0,132.726424767
312.0,0.0,-14.721069411
313.0,0.0,213.657368832
314.0,0.0,-61.8095100175
315.0,0.0,-64.9430675447
316.0,0.0,-49.5692008574
317.0,0.0,-111.674887859
318.0,0.0,286.97435982
319.0,367.98998527,-162.787421237
320.0,664.105243489,17.2143187692
321.0,1357.97888861,25.0863284722
322.0,634.859816628,-483.491533241
323.0,292.960881411,-552.471041988
324.0,343.344350668,-462.987812925
325.0,366.404682016,-451.364131645
326.0,212.421012318,-369.683420454
327.0,67.5932905947,51.2905916998
328.0,114.270608411,197.044704111
329.0,0.0,-214.315579649
330.0,0.0,71.1415695885
331.0,0.0,-41.6608941008
332.0,0.0,32.3360559602
333.0,0.0,117.572562106
334.0,0.0,-34.7204892152
335.0,0.0,-31.577198099
336.0,0.0,-79.6069674264
337.0,0.0,28.5248173874
338.0,0.0,-16.0436754082
339.0,0.0,202.123065163
340.0,0.0,214.681041909
341.0,0.0,-27.7705043001
342.0,0.0,-28.3102018651
343.0,89.1255734083,1224.31306978
344.0,204.777412415,-431.023349381
345.0,169.469572944,-401.292493898
346.0,945.598686578,-556.598632826
347.0,1073.40051865,-444.20292704
348.0,251.552796264,-221.051363731
349.0,197.825742847,54.9749653374
350.0,1398.17135383,427.337163341
351.0,1306.16704594,10.1161358916
352.0,260.450255975,-170.539714381
353.0,0.0,-4.80655132716
354.0,0.0,9.87680099164
355.0,0.0,-5.08956832961
356.0,0.0,8.35483811595
357.0,0.0,119.862772498
358.0,0.0,-11.8056880255
359.0,0.0,33.454845397
360.0,0.0,85.9357546544
361.0,0.0,88.1547669286
362.0,0.0,563.895438448
363.0,0.0,49.5045858171
364.0,0.0,40.9046801762
365.0,0.0,135.930531591
366.0,0.0,208.169202303
367.0,309.533050419,-299.188558549
368.0,176.157380592,-475.110016748
369.0,925.602859057,-185.027038344
370.0,112.241885261,165.064133652
371.0,8.57555810361,220.656897423
372.0,1412.66509763,231.187995599
373.0,2562.11896068,2147.18324901
374.0,3941.94966435,3787.48189022
375.0,4095.03404461,3903.50686236
376.0,4009.81164844,3400.09915752
377.0,4061.55015771,2935.05974613
378.0,0.0,50.0785730094
379.0,0.0,-81.1105472759
380.0,0.0,-38.4254370038
381.0,0.0,146.649444004
382.0,0.0,26.1809486919
383.0,0.0,-50.7661319701
384.0,0.0,-9.58327569201
385.0,0.0,53.892574848
386.0,0.0,105.575445074
387.0,0.0,209.172539913
388.0,0.0,30.9168391474
389.0,0.0,-29.5414670582
390.0,0.0,-7.40484345763
391.0,3652.18361884,1856.4469093
392.0,1385.98957413,588.367788149
393.0,1395.50426671,2025.99948099
394.0,1398.69729139,3146.01952931
395.0,1413.46279653,2781.82237898
396.0,1419.350776,793.601664658
397.0,1405.53245267,205.024059805
398.0,1396.16517813,609.220878277
399.0,479.900989615,-143.20075086
400.0,801.300124395,593.010598478
401.0,202.462260235,1491.03804392
402.0,0.0,-53.5177924636
403.0,0.0,55.6732250019
404.0,0.0,-80.4962788192
405.0,0.0,20.9033940932
406.0,0.0,160.506788025
407.0,0.0,28.0571019556
408.0,0.0,57.385097838
409.0,0.0,171.907298192
410.0,0.0,-20.2577511321
411.0,0.0,32.819703482
412.0,0.0,362.099937233
413.0,0.0,348.394800191
414.0,0.0,132.707916335
415.0,1412.46740138,2685.29189989
416.0,1425.36283289,3698.43078107
417.0,2796.50711428,3481.18926973
418.0,2944.56201448,3590.05560696
419.0,4028.1163552,3086.60357964
420.0,3517.20856483,2962.07993855
421.0,2589.75769201,2423.99734271
422.0,1390.13495636,1463.8531044
423.0,1399.70544595,-141.589561917
424.0,1411.16733462,-158.898437238
425.0,1390.22963234,-85.4194396602
426.0,0.0,109.327274365
427.0,0.0,26.1992824521
428.0,0.0,240.326957846
429.0,0.0,217.602177014
430.0,0.0,2.70674500588
431.0,0.0,110.522585451
432.0,0.0,449.69245382
433.0,0.0,43.2451314152
434.0,0.0,51.3612100285
435.0,0.0,-51.233861439
436.0,0.0,218.201073087
437.0,0.0,643.691397111
438.0,0.0,19.2145760974
439.0,1382.54346389,-41.0619651536
440.0,656.981391487,-178.750548155
441.0,785.165740074,-408.882475126
442.0,1387.33339159,-467.755093974
443.0,107.2284966,-334.590141079
444.0,106.477099356,-258.728330782
445.0,29.45115524,-352.658594222
446.0,145.351620795,1323.91712662
447.0,13.4590040655,1806.49355285
448.0,724.773780904,1982.82046752
449.0,1392.34055267,1919.8945672
450.0,0.0,142.394397946
451.0,0.0,-6.31426881809
452.0,0.0,521.001324136
453.0,0.0,461.651788432
454.0,0.0,194.448477801
455.0,0.0,176.687824876
456.0,0.0,51.2621264809
457.0,0.0,537.876796859
458.0,0.0,135.667337006
459.0,0.0,295.541874178
460.0,0.0,183.496136213
461.0,0.0,579.128366847
462.0,0.0,207.26537477
463.0,1834.1878309,2809.64943214
464.0,4087.71803716,2924.57968222
465.0,3734.440662,2582.11864092
466.0,2864.0437235,1851.150926
467.0,1431.86172016,2031.13272558
468.0,46.3588931944,1572.82307683
469.0,1397.35162238,2070.87044921
470.0,1405.18253356,377.863282106
471.0,32.4868905859,-157.174339915
472.0,425.971577357,279.280784573
473.0,1425.87631739,2390.19489037
474.0,0.0,100.204425612
475.0,0.0,240.398510766
476.0,0.0,169.394508876
477.0,0.0,-115.452042657
478.0,0.0,242.0109062
479.0,0.0,670.809790484
480.0,0.0,228.744203569
481.0,0.0,215.23965
482.0,0.0,201.919224493
483.0,0.0,497.524142327
484.0,0.0,181.396175888
485.0,0.0,52.7922508578
486.0,0.0,929.471999412
487.0,1440.36114614,3192.08180122
488.0,1422.75146798,2951.91944049
489.0,1444.86884581,2602.90357962
490.0,1429.02103897,134.317170176
491.0,1435.90198032,2119.79984393
492.0,2044.17972646,1784.46871038
493.0,3697.40273413,2930.57780928
494.0,1678.43829166,2724.16940481
495.0,2029.4700081,1850.43692041
496.0,2590.89482076,2451.50254951
497.0,1405.10809873,44.578392883
498.0,0.0,125.181528793
499.0,0.0,463.585385235
500.0,0.0,372.849324911
501.0,0.0,492.959012032
502.0,0.0,576.471196865
503.0,0.0,181.953304016
504.0,0.0,58.8582593162
505.0,0.0,60.6099067371
506.0,0.0,344.340526267
507.0,0.0,262.377325611
508.0,0.0,492.049394665
509.0,0.0,408.664056034
510.0,0.0,313.782702067
511.0,259.784046419,3.40748471592
512.0,245.577844261,48.4510945298
513.0,119.693548655,889.172380491
514.0,1412.20430923,2201.07397578
515.0,1777.8600936,3422.994125
516.0,3505.51222018,2047.48575983
517.0,3674.34018798,3384.89581888
518.0,4248.52858682,3491.05461529
519.0,4191.50698099,3446.99882362
520.0,4539.80135521,3551.40265293
521.0,4415.40076123,3422.17046862
522.0,0.0,315.884409024
523.0,0.0,93.5252942011
524.0,0.0,270.068250448
525.0,0.0,314.198394712
526.0,0.0,272.964684191
527.0,0.0,255.2746081
528.0,0.0,209.903174158
529.0,0.0,142.655202293
530.0,0.0,275.951135178
531.0,0.0,78.4364842279
532.0,0.0,-0.711286090529
533.0,0.0,172.446171443
534.0,0.0,-2.71308003472
535.0,4090.64130981,2594.4147688
536.0,3820.45041655,2077.8926541
537.0,1425.3940836,2587.53565386
538.0,119.147890208,984.561802856
539.0,570.919340871,718.421481946
540.0,390.473916437,519.479066523
541.0,1414.46624139,2018.83824024
542.0,1461.21195251,2889.75315471
543.0,2471.9619263,3231.2099894
544.0,3573.41828129,2444.78594117
545.0,1945.11947594,3638.66697208
546.0,0.0,179.316095056
547.0,0.0,172.169218953
548.0,0.0,121.001414541
549.0,0.0,264.371032898
550.0,0.0,20.6219230869
551.0,0.0,91.2861087085
552.0,0.0,95.2171765442
553.0,0.0,-13.2599793358
554.0,0.0,72.4422267979
555.0,0.0,166.731381416
556.0,0.0,240.469490725
557.0,0.0,25.4448035635
558.0,0.0,23.0767386409
559.0,4224.74268443,3997.12309833
560.0,4372.724056,3892.06109681
561.0,4463.93290566,3965.73154196
562.0,4544.75507476,3819.38689319
563.0,3680.24494967,2985.58813361
564.0,3328.43196477,2108.37828228
565.0,1441.28490538,92.9161934595
566.0,296.723996686,-458.85610082
567.0,299.240625057,-186.187010295
568.0,232.948510079,116.976939859
569.0,149.442446821,-150.895208122
570.0,0.0,-15.2573220826
571.0,0.0,51.2391174788
572.0,0.0,-58.9375861825
573.0,0.0,99.8049147611
574.0,0.0,68.717480274
575.0,0.0,56.1263532385
576.0,0.0,117.842216142
577.0,0.0,-79.394257147
578.0,0.0,278.417052464
579.0,0.0,100.759819008
580.0,0.0,52.2664140398
581.0,0.0,99.0056555492
582.0,0.0,198.885319542
583.0,1423.24644955,648.883040013
584.0,1449.58762486,3167.15700525
585.0,4141.26877677,3064.85120327
586.0,4498.61425794,3815.41556402
587.0,4173.56210849,3984.97198015
588.0,3801.7254941,3296.22053845
589.0,1470.51991013,752.255098417
590.0,1465.06332311,621.129306878
591.0,1446.61595099,816.475791193
592.0,296.700370179,-386.966918742
593.0,182.786604344,-243.13121374
594.0,0.0,190.767363662
595.0,0.0,94.0299876877
596.0,0.0,-7.59201429471
597.0,0.0,40.5788634613
598.0,0.0,178.847384005
599.0,0.0,51.5950159273
600.0,0.0,37.1782361951
601.0,0.0,49.1694191657
602.0,0.0,44.0541310975
603.0,0.0,58.4009755229
604.0,0.0,303.945671598
605.0,0.0,39.4554956997
606.0,0.0,52.0044580968
607.0,192.476909037,-77.6728523983
608.0,195.254308841,-322.083248965
609.0,286.451906515,-525.664912426
610.0,261.300296297,-340.929791531
611.0,244.792224096,-403.198986238
612.0,77.3714116792,-511.529939301
613.0,39.2739806799,162.696862988
614.0,1388.49027336,1882.01561788
615.0,1467.46103243,2120.41745959
616.0,2479.48391214,1628.79146773
617.0,3840.12450204,909.118012313
618.0,0.0,302.794899106
619.0,0.0,127.442376747
620.0,0.0,134.331930915
621.0,0.0,283.056594064
622.0,0.0,122.236031188
623.0,0.0,278.342493643
624.0,0.0,93.8888228403
625.0,0.0,130.544195146
626.0,0.0,341.577043793
627.0,0.0,117.892342067
628.0,0.0,76.049029959
629.0,0.0,134.013986575
630.0,0.0,389.176431212
631.0,3255.53131708,162.088818927
632.0,1776.62569416,2051.59990712
633.0,1210.72096499,1954.10862795
634.0,1440.73507515,1894.90356672
635.0,8.5744966622,981.153901778
636.0,254.391140484,-75.0245265769
637.0,164.091548186,188.360327986
638.0,368.495136068,-14.8902510128
639.0,1452.67525537,-7.03437319202
640.0,1452.44714181,1957.37959361
641.0,1478.80188493,2925.86031628
642.0,0.0,322.796620972
643.0,0.0,238.413278367
644.0,0.0,-26.5119466421
645.0,0.0,63.3819377009
646.0,0.0,129.072404744
647.0,0.0,176.460256462
648.0,0.0,261.301933278
649.0,0.0,122.131269311
650.0,0.0,43.1892938925
651.0,0.0,61.4884694313
652.0,0.0,211.999716908
653.0,0.0,70.7914139945
654.0,0.0,182.45359194
655.0,1482.96669031,2867.38182426
656.0,1444.67340968,2622.41909156
657.0,1478.0664081,3528.46616566
658.0,2204.86789739,3603.91330785
659.0,1929.54491643,2946.71175811
660.0,1453.88010077,91.8651579703
661.0,85.8463453168,1834.40337439
662.0,26.6338410287,935.191157043
663.0,1442.09117676,2146.49532026
664.0,1464.16249095,2375.2301525
665.0,1484.20687595,2165.983285
666.0,0.0,57.2061409498
667.0,0.0,17.5328924044
668.0,0.0,236.091634867
669.0,0.0,175.667692288
670.0,0.0,161.72576917
671.0,0.0,275.495655164
672.0,0.0,192.051255055
673.0,0.0,59.6230919493
674.0,0.0,-7.48979748163
675.0,0.0,233.146098943
676.0,0.0,219.100934055
677.0,0.0,161.897122269
678.0,0.0,71.3975536085
679.0,1478.35648593,383.238855635
680.0,1458.08158832,443.528370618
681.0,350.549438729,-99.553274881
682.0,1448.79370493,493.147094468
683.0,29.6055889251,17.0076974856
684.0,77.9454057031,-203.778043704
685.0,311.049201047,676.214612882
686.0,844.207003448,405.367537339
687.0,931.643722108,414.184028322
688.0,1438.33988264,100.506422183
689.0,126.745098439,-100.509060312
690.0,0.0,135.147371389
691.0,0.0,239.97013384
692.0,0.0,116.907286511
693.0,0.0,97.5066238139
694.0,0.0,233.523627083
695.0,0.0,164.814127823
696.0,0.0,62.0416587727
697.0,0.0,104.4413548
698.0,0.0,196.054143713
699.0,0.0,201.118119424
700.0,0.0,296.750978717
701.0,0.0,228.483519717
702.0,0.0,36.7432382989
703.0,229.401563936,1828.58175903
704.0,219.188355673,2092.46166509
705.0,1450.0251909,2628.91247189
706.0,1014.5245775,1566.94062305
707.0,29.7904800169,2504.52219976
708.0,1413.93413369,338.839511868
709.0,79.828693488,1074.1423418
710.0,1431.97381606,2512.00514019
711.0,3510.97786451,2851.47117915
712.0,3533.4366363,3285.63002989
713.0,4111.62149564,3785.82712958
714.0,0.0,139.616130484
715.0,0.0,161.95137348
716.0,0.0,313.828094071
717.0,0.0,74.6320875139
718.0,0.0,641.160697008
719.0,0.0,759.758887436
720.0,0.0,104.306783702
721.0,0.0,450.427938011
722.0,0.0,169.407548355
723.0,0.0,123.411469806
724.0,0.0,165.331675858
725.0,0.0,158.489470026
726.0,0.0,212.462550574
727.0,3146.57746444,3739.3391325
728.0,3024.1413229,3312.39630754
729.0,2847.8544076,3566.31110664
730.0,3499.50192177,3338.64921538
731.0,1488.42370723,2330.71719124
732.0,2580.10791645,1504.4341781
733.0,1474.80585827,85.2296832253
734.0,225.562987722,-289.418127102
735.0,223.261894902,-513.814697511
736.0,279.333212089,-408.682173604
737.0,286.160392319,-127.923522761
738.0,0.0,256.012083183
739.0,0.0,154.595576236
740.0,0.0,130.965705705
741.0,0.0,371.759768036
742.0,0.0,395.127354857
743.0,0.0,172.814027421
744.0,0.0,181.4655713
745.0,0.0,624.637366052
746.0,0.0,151.708307788
747.0,0.0,525.655831659
748.0,0.0,383.20442608
749.0,0.0,680.397662198
750.0,0.0,305.645702893
751.0,247.950900651,-94.0872172504
752.0,1461.42378173,1829.75753287
753.0,1486.16817035,2550.5760915
754.0,1484.0778708,564.191593869
755.0,2238.6678315,2324.80465834
756.0,2266.90318784,2296.64040844
757.0,2714.70279287,3028.50948368
758.0,2713.36984022,1751.51160563
759.0,2905.4734313,735.086163853
760.0,526.874235484,79.5860185621
761.0,222.858163317,-481.595626547
762.0,0.0,304.219414138
763.0,0.0,190.782901498
764.0,0.0,190.843232748
765.0,0.0,148.849304853
766.0,0.0,254.277639074
767.0,0.0,264.115722105
768.0,0.0,762.112131275
769.0,0.0,505.249508429
770.0,0.0,234.801809639
771.0,0.0,200.767733733
772.0,0.0,338.244726567
773.0,0.0,357.570952508
774.0,0.0,193.465095742
775.0,277.657937345,-514.113121812
776.0,279.512396312,-556.471444766
777.0,279.343984776,-564.437920342
778.0,279.141262581,-560.53710389
779.0,278.940230264,-476.954371936
780.0,278.72073586,-525.136179577
781.0,278.07036112,-503.19423489
782.0,115.118654946,356.241489354
783.0,1482.78575396,2559.40738412
784.0,2898.65312685,3663.79152155
785.0,2325.00956838,3220.10946951
786.0,0.0,300.62975172
787.0,0.0,221.427637338
788.0,0.0,219.674705351
789.0,0.0,177.809459266
790.0,0.0,303.957544666
791.0,0.0,356.537878551
792.0,0.0,570.083929056
793.0,0.0,329.662497014
794.0,0.0,145.494155827
795.0,0.0,672.380447944
796.0,0.0,282.992954848
797.0,0.0,54.0629327823
798.0,1684.61121227,3258.02178432
799.0,2762.61651052,2868.98276037
800.0,4099.42357123,2652.53293755
801.0,2920.83317552,2619.22789613
802.0,1477.05990127,2055.55815844
803.0,228.267570601,-284.156178848
804.0,269.634835436,-413.00360901
805.0,267.261018861,-111.168873468
806.0,209.663321865,60.6686012499
807.0,153.502307987,-350.757530432
808.0,1466.95895708,-64.5740229973
809.0,2977.277188,2783.54820918
810.0,0.0,284.499951345
811.0,0.0,676.160267832
812.0,0.0,560.706387539
813.0,0.0,665.565764175
814.0,0.0,250.855040651
815.0,0.0,171.551280355
816.0,0.0,215.637830894
817.0,0.0,179.213328829
818.0,0.0,134.644858745
819.0,0.0,526.842053063
820.0,0.0,272.263926667
821.0,0.0,207.556853243
822.0,3890.96488549,3766.31038497
823.0,3903.23570364,3696.36340211
824.0,3137.83413542,4137.16990828
825.0,3844.23997714,2448.34837989
826.0,1030.6972563,210.532924534
827.0,1466.32415252,1029.42876976
828.0,632.12715814,1107.55344832
829.0,262.193879492,253.275785092
830.0,59.8443861616,-456.459709253
831.0,143.913817925,-370.587548045
832.0,38.9389456756,-527.829792257
833.0,235.10559767,-448.124687788
834.0,0.0,351.904101637
835.0,0.0,249.551678887
836.0,0.0,264.28327128
837.0,0.0,216.480682942
838.0,0.0,684.569621468
839.0,0.0,293.9141757
840.0,0.0,329.631513339
841.0,0.0,215.555812992
842.0,0.0,153.678998319
843.0,0.0,189.457306957
844.0,0.0,181.601708868
845.0,0.0,231.661890401
846.0,200.820947637,-263.241958391
847.0,226.521349461,-315.88782235
848.0,12.9580331891,-167.918673998
849.0,1180.16151457,162.547441898
850.0,1480.28161939,28.3582451786
851.0,1516.6743785,1515.68156293
852.0,1512.16000583,112.409658346
853.0,1516.61194546,981.476527223
854.0,1481.34015734,2179.33400259
855.0,1494.82628586,964.757666267
856.0,1507.84007526,369.151962589
857.0,1472.21407469,1162.64257788
858.0,0.0,378.037031921
859.0,0.0,272.879687918
860.0,0.0,147.498304614
861.0,0.0,249.720255566
862.0,0.0,359.324644633
863.0,0.0,558.696733704
864.0,0.0,187.59341008
865.0,0.0,215.507916532
866.0,0.0,228.037622653
867.0,0.0,98.6923278525
868.0,0.0,109.234664915
869.0,0.0,293.168665615
870.0,1481.92911687,183.248697581
871.0,13.9595761139,145.599237304
872.0,40.9704704708,97.5460184676
873.0,49.4580169736,-22.8421786611
874.0,512.049353093,-0.803285098576
875.0,427.018770846,-124.100763802
876.0,108.50183825,-262.739095685
