time,power_data,power_norm
124.0,0.0,131.941920162
125.0,0.0,650.204904768
126.0,0.0,581.551590633
127.0,1351.11008975,1234.93750351
128.0,3164.72699148,1432.8630196
129.0,4135.40308406,2116.98870159
130.0,3064.13357012,2639.97712696
131.0,1930.09614042,416.211502702
132.0,3045.24133653,2366.9395743
133.0,3721.0997541,2755.90398371
134.0,1727.59403465,403.926069202
135.0,234.478732798,-480.201222536
136.0,312.290609379,-749.89043724
137.0,0.0,679.056018429
138.0,0.0,1086.44794131
139.0,0.0,531.401781271
140.0,0.0,1339.1398823
141.0,0.0,750.939190068
142.0,0.0,32.1745307534
143.0,0.0,831.806965755
144.0,0.0,509.513466665
145.0,0.0,1365.27485331
146.0,0.0,1619.11370696
147.0,0.0,530.412709252
148.0,0.0,681.803671338
149.0,0.0,1645.54328774
150.0,0.0,361.74313763
151.0,375.81507965,-552.338070186
152.0,266.413097463,-333.36011352
153.0,345.640696608,-19.1792128655
154.0,231.431002195,-253.257969288
155.0,165.950300723,-308.836439446
156.0,1375.75153351,688.097725845
157.0,2315.8948613,2270.27111892
158.0,2455.19190213,1149.84969447
159.0,1648.65279717,2784.89473429
160.0,3378.37065667,3049.65516478
161.0,0.0,753.724109371
162.0,0.0,378.723710023
163.0,0.0,1291.85123019
164.0,0.0,1352.1492307
165.0,0.0,1246.70465239
166.0,0.0,559.27153288
167.0,0.0,1342.85728339
168.0,0.0,1318.72488858
169.0,0.0,1074.9361141
170.0,0.0,1438.38090632
171.0,0.0,1060.70296552
172.0,0.0,1516.07301049
173.0,0.0,1171.05398751
174.0,0.0,1295.46954485
175.0,2245.63327978,2745.99807929
176.0,1350.03715083,1116.15860449
177.0,8.28665505539,-116.079138329
178.0,258.741627574,-69.9699440861
179.0,1328.35374282,2196.51145946
180.0,1355.86985945,1980.77398872
181.0,1339.93123147,3039.18367764
182.0,1373.28986258,3128.46107421
183.0,3098.06676632,2856.89867172
184.0,3783.49588101,3058.27094396
185.0,0.0,1253.75191727
186.0,0.0,463.288322793
187.0,0.0,1596.76523107
188.0,0.0,547.364304405
189.0,0.0,1027.3134596
190.0,0.0,1603.6205853
191.0,0.0,1824.2833975
192.0,0.0,996.726285322
193.0,0.0,1085.49388925
194.0,0.0,1460.42146905
195.0,0.0,827.3169668
196.0,0.0,1271.01333397
197.0,0.0,1530.08644354
198.0,0.0,1360.07997249
199.0,3964.94516701,3273.80893022
200.0,3824.94392944,1166.71080165
201.0,1379.61182801,964.204533046
202.0,2276.31105239,105.796184151
203.0,1376.59930503,-100.616165217
204.0,144.131909044,477.709899133
205.0,615.034055023,457.762998656
206.0,276.468488475,-392.611532348
207.0,126.579826138,215.982925926
208.0,157.828518793,663.125554049
209.0,0.0,1698.0854526
210.0,0.0,1681.3325884
211.0,0.0,699.952990819
212.0,0.0,636.137565986
213.0,0.0,1342.50076337
214.0,0.0,454.128642983
215.0,0.0,890.747312792
216.0,0.0,344.908960606
217.0,0.0,1223.40210694
218.0,0.0,930.041034284
219.0,0.0,526.243522747
220.0,0.0,526.744465399
221.0,0.0,205.821757835
222.0,0.0,635.838906222
223.0,137.284050289,2726.17958226
224.0,1341.59978116,3022.30656959
225.0,1649.08500518,3203.71377434
226.0,3622.60757802,3700.58682416
227.0,4161.11210557,3642.05360277
228.0,4475.41359968,4071.81916177
229.0,4524.2090034,4003.01468405
230.0,4475.76972979,3552.67939548
231.0,3767.11068723,3807.63392011
232.0,1353.66797899,3095.23525191
233.0,0.0,1401.77642026
234.0,0.0,863.535321734
235.0,0.0,1372.98071313
236.0,0.0,871.175312883
237.0,0.0,926.475882245
238.0,0.0,1536.2053639
239.0,0.0,1618.92332698
240.0,0.0,1489.04683487
241.0,0.0,783.373777295
242.0,0.0,331.439755624
243.0,0.0,482.352157164
244.0,0.0,830.887192023
245.0,0.0,1437.61994121
246.0,0.0,1357.99083237
247.0,149.587670893,2676.27232266
248.0,1361.76334085,2871.43625768
249.0,195.635500684,451.298842133
250.0,1342.63097044,-174.4405971
251.0,1352.60505292,914.687687966
252.0,1377.04407543,356.931525996
253.0,1667.68161783,1263.58311527
254.0,3489.94180088,2922.27688536
255.0,1392.67405546,155.487900057
256.0,1371.52416585,1867.39392141
257.0,0.0,357.534542532
258.0,0.0,424.370994472
259.0,0.0,970.325587282
260.0,0.0,511.037511041
261.0,0.0,782.147030556
262.0,0.0,732.195470345
263.0,0.0,350.918274682
264.0,0.0,1565.56201781
265.0,0.0,843.187844042
266.0,0.0,532.360458126
267.0,0.0,732.007712526
268.0,0.0,1260.38614799
269.0,0.0,289.101056714
270.0,0.0,718.901231753
271.0,1400.68951213,3344.55051423
272.0,2354.25993658,2704.16153685
273.0,2985.62207093,1396.33744884
274.0,1350.24606568,-59.3786679102
275.0,103.287507891,179.912262616
276.0,275.271349938,-14.1135633329
277.0,112.505112067,-166.918762297
278.0,1355.30955412,-96.3524125241
279.0,1371.99535594,-236.668495125
280.0,1368.83058244,1356.13117697
281.0,0.0,858.195979451
282.0,0.0,287.927916851
283.0,0.0,1305.63112547
284.0,0.0,11.639354845
285.0,0.0,475.46927488
286.0,0.0,287.815458216
287.0,0.0,609.411601327
288.0,0.0,924.717467193
289.0,0.0,413.38786095
290.0,0.0,407.446156227
291.0,0.0,717.544090126
292.0,0.0,1097.14494231
293.0,0.0,634.344288022
294.0,0.0,845.011627404
295.0,1395.93039128,3049.93780892
296.0,1969.0124021,3026.0765024
297.0,1402.49049618,3521.50339312
298.0,3440.26858141,3332.34698795
299.0,3718.40740822,3136.60623532
300.0,1598.58519438,584.999129978
301.0,1402.02709995,2700.37594878
302.0,3273.49363258,3571.95383509
303.0,1588.17976439,3328.97218994
304.0,1392.25078812,3284.61394741
305.0,0.0,1012.35146699
306.0,0.0,906.432650125
307.0,0.0,1005.51726624
308.0,0.0,1027.68267593
309.0,0.0,538.260121038
310.0,0.0,1029.8381396
311.0,0.0,1731.71536861
312.0,0.0,954.628689075
313.0,0.0,581.282444265
314.0,0.0,1965.9656518
315.0,0.0,941.640637095
316.0,0.0,1425.10137315
317.0,0.0,305.765141149
318.0,0.0,1229.77966643
319.0,1408.41750452,3365.13140633
320.0,1404.68158536,3052.79767536
321.0,1359.78213689,485.827632328
322.0,1372.21336493,2876.9686906
323.0,2361.89191216,2139.99855014
324.0,1642.19864848,164.579159927
325.0,1398.4804051,1067.82450482
326.0,1403.85030777,35.2064433482
327.0,192.321373473,-3.82577136175
328.0,1372.12650475,1275.23083514
329.0,0.0,1243.8175096
330.0,0.0,1147.4784472
331.0,0.0,438.165798028
332.0,0.0,1297.11589363
333.0,0.0,345.195093091
334.0,0.0,1542.15215571
335.0,0.0,139.336816651
336.0,0.0,468.397497709
337.0,0.0,976.146267005
338.0,0.0,192.600966932
339.0,0.0,1694.65490605
340.0,0.0,725.858784097
341.0,0.0,1855.40180143
342.0,0.0,1285.11770432
343.0,508.39402489,61.0950262814
344.0,413.849992661,-220.129008016
345.0,1375.43084841,-227.016234159
346.0,1365.05572677,-282.301980768
347.0,836.981986872,-20.9938182318
348.0,52.802538738,-91.8760626346
349.0,1366.37751129,1630.84444619
350.0,1382.05192458,1350.04897966
351.0,1371.9169563,201.706043913
352.0,449.300234958,218.453508512
353.0,0.0,1793.87298491
354.0,0.0,1163.87830072
355.0,0.0,949.47548868
356.0,0.0,1996.29273628
357.0,0.0,1735.96703148
358.0,0.0,1250.09100017
359.0,0.0,853.11940106
360.0,0.0,2035.47302818
361.0,0.0,707.786579162
362.0,0.0,933.878559808
363.0,0.0,2035.87726406
364.0,0.0,1226.84729634
365.0,0.0,1173.40776889
366.0,0.0,1362.57759387
367.0,544.985509021,1854.91089704
368.0,1650.17151588,471.834002547
369.0,1400.06757844,1017.26283698
370.0,1402.52392365,1550.70754444
371.0,1389.24225085,1688.64817644
372.0,729.062907207,381.338541465
373.0,208.191968165,-271.796926318
374.0,23.0733025236,-411.13939061
375.0,306.610656686,-570.485743231
376.0,41.244024772,-196.74622294
377.0,78.2492079711,2147.12977963
378.0,0.0,1108.80940446
379.0,0.0,1706.02442812
380.0,0.0,531.105414643
381.0,0.0,1670.57799383
382.0,0.0,660.656455426
383.0,0.0,2104.79291512
384.0,0.0,1322.86239859
385.0,0.0,622.73247303
386.0,0.0,1644.45365979
387.0,0.0,1347.97589195
388.0,0.0,1977.0074258
389.0,0.0,1325.22336321
390.0,0.0,1075.09982917
391.0,1176.52062427,2286.86625863
392.0,1386.75541072,2200.05365088
393.0,1403.23978909,2247.40648745
394.0,1402.01481171,1189.68222975
395.0,1406.23747983,2083.39099853
396.0,1399.72275556,1006.11596331
397.0,1412.05125566,434.53667072
398.0,1386.70854335,-16.4211935033
399.0,394.044021156,1027.22482366
400.0,154.189232473,449.544053354
401.0,301.136876158,-345.283171416
402.0,0.0,2075.29110064
403.0,0.0,1126.0876579
404.0,0.0,348.830539295
405.0,0.0,1415.91971427
406.0,0.0,1326.731704
407.0,0.0,950.147754948
408.0,0.0,949.924709782
409.0,0.0,692.123016579
410.0,0.0,1455.13511333
411.0,0.0,1356.20239652
412.0,0.0,1479.7969009
413.0,0.0,1512.09602312
414.0,0.0,937.842067802
415.0,159.542045292,-283.325397174
416.0,5.35820965045,-323.216580532
417.0,101.368687585,742.859719514
418.0,1381.77217601,-325.736658881
419.0,1358.78751241,121.626813113
420.0,1411.845705,907.637997477
421.0,3469.32003312,890.694605661
422.0,1433.69117301,1170.55208775
423.0,3803.84059877,2996.42161395
424.0,3725.18120567,3598.79909577
425.0,2707.62921108,3325.85529939
426.0,0.0,1060.64234043
427.0,0.0,830.362385791
428.0,0.0,220.112220476
429.0,0.0,216.18938985
430.0,0.0,1452.27790157
431.0,0.0,1010.66427321
432.0,0.0,415.938663142
433.0,0.0,537.704023282
434.0,0.0,1393.11933674
435.0,0.0,791.973794711
436.0,0.0,1691.9441177
437.0,0.0,557.534277516
438.0,0.0,278.931119216
439.0,1398.6648035,2117.1040526
440.0,84.9650365996,155.998004409
441.0,38.8879930413,-98.2286405578
442.0,572.802515381,-11.4135923648
443.0,602.297473767,329.412696926
444.0,1422.68185084,1868.04603358
445.0,1432.80872926,3459.76005658
446.0,1439.46780122,3507.31996098
447.0,1429.33415717,4011.24322139
448.0,2623.40805749,2662.43334146
449.0,2204.90313717,634.266547001
450.0,0.0,887.95062139
451.0,0.0,1368.9287967
452.0,0.0,986.212649365
453.0,0.0,604.873523111
454.0,0.0,1382.22905846
455.0,0.0,565.286400228
456.0,0.0,680.020712134
457.0,0.0,1055.55250346
458.0,0.0,815.967601134
459.0,0.0,1319.89206251
460.0,0.0,551.38425791
461.0,0.0,684.132522366
462.0,0.0,1027.79273298
463.0,2154.22668003,2412.89231081
464.0,1439.62947688,914.202505661
465.0,1417.23976298,258.7164327
466.0,1397.17982309,1662.3911503
467.0,108.087343109,1156.47002224
468.0,128.567625692,144.59119229
469.0,1397.37435862,332.814677751
470.0,1438.5840833,2189.03410363
471.0,1410.38770957,1350.3955074
472.0,1400.66561671,134.041601622
473.0,1410.55217088,39.741699615
474.0,0.0,1309.12355306
475.0,0.0,534.273758177
476.0,0.0,696.209511794
477.0,0.0,338.409814966
478.0,0.0,1019.59604368
479.0,0.0,1319.82506925
480.0,0.0,980.209942855
481.0,0.0,1000.47939162
482.0,0.0,277.722807324
483.0,0.0,563.867359771
484.0,0.0,609.796498805
485.0,0.0,476.484593283
486.0,0.0,255.68601471
487.0,1448.61672241,2664.1352858
488.0,3049.35158841,3505.59352812
489.0,4228.41916066,3808.80992585
490.0,4182.49041913,3741.2999826
491.0,4129.501763,3244.56949224
492.0,1444.98700742,1828.22055362
493.0,1435.21687126,1769.04430092
494.0,1419.29156447,458.546067148
495.0,91.0356292686,-64.583934787
496.0,4.9786496343,-156.548072307
497.0,193.488393332,-173.022377031
498.0,0.0,952.01746808
499.0,0.0,1248.48402832
500.0,0.0,1317.76606454
501.0,0.0,351.778636062
502.0,0.0,214.673829416
503.0,0.0,1049.66143982
504.0,0.0,674.661084979
505.0,0.0,848.152947467
506.0,0.0,573.908880541
507.0,0.0,960.897455476
508.0,0.0,373.274558233
509.0,0.0,1211.23815253
510.0,0.0,605.477846883
511.0,848.131803443,-35.0865217346
512.0,115.730884595,-176.592609043
513.0,638.441214729,-34.1941238531
514.0,454.379339177,1952.13774117
515.0,1435.30131332,2741.82018235
516.0,1528.82562839,3566.62838592
517.0,4294.81239713,3206.96702343
518.0,4429.48311726,3554.6745883
519.0,3814.25786073,2328.31954189
520.0,3104.18342736,1429.72082564
521.0,1420.30625099,2049.4446103
522.0,0.0,486.651967047
523.0,0.0,881.026517226
524.0,0.0,220.692640899
525.0,0.0,613.071500102
526.0,0.0,728.28462811
527.0,0.0,696.430814312
528.0,0.0,716.966283731
529.0,0.0,262.58229153
530.0,0.0,344.045425073
531.0,0.0,645.194555307
532.0,0.0,462.613408904
533.0,0.0,740.431663483
534.0,0.0,667.017422947
535.0,1408.67142895,2430.02998487
536.0,188.991544492,243.639669057
537.0,242.34112754,-24.7581757615
538.0,153.183659264,-231.364507725
539.0,513.261868411,50.4763248458
540.0,1414.61973591,189.857048134
541.0,812.701759663,2048.1306579
542.0,1422.01772779,2502.45535917
543.0,1460.93946398,1601.17341719
544.0,1447.43294011,107.382390891
545.0,1437.26605689,2050.59742416
546.0,0.0,536.195258273
547.0,0.0,211.554428398
548.0,0.0,169.076280411
549.0,0.0,875.659799991
550.0,0.0,205.126910531
551.0,0.0,514.295412292
552.0,0.0,576.530925153
553.0,0.0,295.893455331
554.0,0.0,191.318333296
555.0,0.0,632.269945161
556.0,0.0,351.49715833
557.0,0.0,241.949549101
558.0,0.0,276.122126107
559.0,4191.66386871,2919.50211291
560.0,4269.58948356,3016.08332973
561.0,1435.68778351,1029.28165377
562.0,32.0138906367,-374.521933349
563.0,302.067837892,-135.820997269
564.0,60.9723616612,59.1931898956
565.0,268.114113819,108.968183443
566.0,258.544156434,1036.25369074
567.0,1421.41527666,1984.1122893
568.0,1422.4384208,2769.96447918
569.0,2273.04518542,3084.12997661
570.0,0.0,183.537719885
571.0,0.0,950.800964619
572.0,0.0,953.879016116
573.0,0.0,261.202620156
574.0,0.0,325.532988127
575.0,0.0,430.135709
576.0,0.0,1613.12671279
577.0,0.0,258.465691066
578.0,0.0,514.502029358
579.0,0.0,716.651159312
580.0,0.0,307.149755449
581.0,0.0,500.647504598
582.0,0.0,545.388827736
583.0,3821.25109194,2828.11044084
584.0,2295.68993161,2249.35097867
585.0,1467.54140066,3240.13663363
586.0,1437.256047,45.1646677175
587.0,220.244454702,191.579130954
588.0,1373.32128023,11.9114154138
589.0,1435.07432493,118.218951728
590.0,102.230093097,98.1933097933
591.0,229.172121083,-319.238872633
592.0,172.974636799,-214.022173477
593.0,53.3257672514,2143.61711652
594.0,0.0,298.722561912
595.0,0.0,976.698287963
596.0,0.0,346.43608831
597.0,0.0,560.588868929
598.0,0.0,770.838976036
599.0,0.0,726.48736835
600.0,0.0,812.07871279
601.0,0.0,958.770227596
602.0,0.0,705.422973085
603.0,0.0,268.219544104
604.0,0.0,218.735663282
605.0,0.0,289.199695146
606.0,0.0,881.350460074
607.0,1451.05956672,3545.3697982
608.0,2791.97122267,3990.96394825
609.0,4051.88198549,4042.96050941
610.0,4474.06756875,3349.9613581
611.0,4186.06066535,3081.28748837
612.0,4102.77245591,2892.27133341
613.0,1926.03843554,1176.15798223
614.0,1461.85381961,1330.93470084
615.0,658.831536734,-135.57487188
616.0,129.385668197,-405.738303862
617.0,32.2246147796,9.70196561823
618.0,0.0,304.639627271
619.0,0.0,936.569172098
620.0,0.0,623.713668066
621.0,0.0,284.325170156
622.0,0.0,641.074457238
623.0,0.0,280.601409486
624.0,0.0,276.512251735
625.0,0.0,182.849412983
626.0,0.0,293.195095895
627.0,0.0,854.404459801
628.0,0.0,270.849800168
629.0,0.0,218.212312546
630.0,0.0,308.187694469
631.0,132.426414024,216.202568312
632.0,18.3103625382,1841.18529154
633.0,293.650593685,532.201129854
634.0,1441.65550485,111.787171391
635.0,2540.3676155,1131.97869323
636.0,3424.08464756,2785.75042035
637.0,1476.23234794,2380.73131185
638.0,1465.40201346,1869.23351133
639.0,3415.22523445,2799.17393824
640.0,3368.96095566,3459.32439165
641.0,1476.45797404,2534.93443686
642.0,0.0,288.306006318
643.0,0.0,1276.94642838
644.0,0.0,157.168080275
645.0,0.0,436.087104605
646.0,0.0,697.542863868
647.0,0.0,1533.40199402
648.0,0.0,1055.43900471
649.0,0.0,253.108325815
650.0,0.0,195.885781994
651.0,0.0,500.047878593
652.0,0.0,625.443678962
653.0,0.0,535.23113914
654.0,0.0,1219.82806007
655.0,1462.76992737,1861.55494334
656.0,203.029634525,-71.8283071402
657.0,284.496098127,-589.702259957
658.0,292.133210331,-533.633647446
659.0,300.058235982,-445.890137744
660.0,173.787658812,-280.360196545
661.0,641.914994713,1047.8140636
662.0,376.209927918,884.446581424
663.0,1452.58100254,749.989126485
664.0,1472.91911683,604.350420579
665.0,1480.46737773,309.645131602
666.0,0.0,480.797345445
667.0,0.0,708.998353595
668.0,0.0,285.066526789
669.0,0.0,512.829011355
670.0,0.0,642.334915352
671.0,0.0,408.533636569
672.0,0.0,322.318834853
673.0,0.0,612.406276212
674.0,0.0,263.989956745
675.0,0.0,796.889383904
676.0,0.0,190.820546683
677.0,0.0,584.766936933
678.0,0.0,345.583433717
679.0,1446.03140686,91.4116487928
680.0,392.487706331,106.341334438
681.0,1458.92114976,1581.69967121
682.0,1446.57475938,2175.78808105
683.0,1329.53058183,285.830903019
684.0,113.810102401,-437.689738993
685.0,124.653440396,-564.679880809
686.0,271.328472857,-584.603360381
687.0,295.74926451,-420.12434357
688.0,279.506199485,-187.07243079
689.0,216.447810781,152.230299149
690.0,0.0,499.078382979
691.0,0.0,771.436307492
692.0,0.0,409.926531
693.0,0.0,938.342540893
694.0,0.0,119.413756688
695.0,0.0,910.906092301
696.0,0.0,286.422541562
697.0,0.0,858.760618997
698.0,0.0,217.696059834
699.0,0.0,157.990593532
700.0,0.0,493.871826598
701.0,0.0,589.229413553
702.0,0.0,266.451560319
703.0,53.6839891234,-7.14074695868
704.0,173.291516978,-275.761048227
705.0,162.666822472,-375.705232212
706.0,132.403950483,-326.318607985
707.0,22.4421491887,135.492646117
708.0,459.988106886,896.661141332
709.0,1483.91143429,2270.6639917
710.0,4093.8149383,3011.01047292
711.0,3914.79570776,3718.17423896
712.0,3430.54753913,3646.5074873
713.0,1974.85833396,3221.0731966
714.0,0.0,204.789126915
715.0,0.0,103.591910495
716.0,0.0,529.321350106
717.0,0.0,384.591633211
718.0,0.0,557.847637759
719.0,0.0,1038.54063172
720.0,0.0,340.668870984
721.0,0.0,851.458281587
722.0,0.0,254.91307591
723.0,0.0,168.660049082
724.0,0.0,451.720910119
725.0,0.0,377.5305628
726.0,0.0,636.362078589
727.0,1487.81555211,2542.9657902
728.0,1479.18779713,2650.29738852
729.0,145.566209634,1796.28854767
730.0,174.304329343,264.537653929
731.0,91.8173557855,854.719960259
732.0,92.7648168947,-10.3746670717
733.0,296.446973418,123.578389113
734.0,637.006489795,2318.30159764
735.0,3866.41182311,3341.37688896
736.0,4366.22338517,3614.53569155
737.0,4556.13711267,3185.22878733
738.0,0.0,240.194520448
739.0,0.0,345.186167117
740.0,0.0,187.498286395
741.0,0.0,412.839541799
742.0,0.0,215.32558818
743.0,0.0,455.572016858
744.0,0.0,286.514106862
745.0,0.0,488.185044167
746.0,0.0,564.997220072
747.0,0.0,488.533827086
748.0,0.0,185.629660325
749.0,0.0,241.927453986
750.0,0.0,186.190170789
751.0,4222.00140673,2910.98377139
752.0,2932.29152434,1600.40683009
753.0,1006.56197661,-108.554087362
754.0,248.400763699,204.595237617
755.0,109.209200088,-196.901702778
756.0,281.5286656,100.389589278
757.0,283.310347046,-491.452105512
758.0,275.471151686,-548.659787991
759.0,196.919563852,-380.249283233
760.0,488.844923841,91.5839528474
761.0,1480.65033037,1293.74558804
762.0,0.0,672.386914461
763.0,0.0,101.734579444
764.0,0.0,176.907287676
765.0,0.0,123.757116822
766.0,0.0,675.224767007
767.0,0.0,365.899019708
768.0,0.0,677.838450876
769.0,0.0,185.665445821
770.0,0.0,197.09595097
771.0,0.0,565.842965368
772.0,0.0,163.070806777
773.0,0.0,258.296148972
774.0,0.0,234.078051097
775.0,3583.38822973,3044.97066158
776.0,3881.89847141,3342.35876365
777.0,4161.00276849,2921.91204142
778.0,3531.68829265,3371.99184929
779.0,1507.68026898,2493.22108172
780.0,1459.95192313,311.550483771
781.0,95.9827305407,-193.21933882
782.0,138.369537857,38.7212412648
783.0,187.423607912,134.826172344
784.0,197.347347872,92.969309703
785.0,106.050631683,357.578649603
786.0,0.0,334.270268597
787.0,0.0,519.338515294
788.0,0.0,237.826796515
789.0,0.0,334.446165461
790.0,0.0,714.038594235
791.0,0.0,122.333586547
792.0,0.0,213.966589206
793.0,0.0,161.404515382
794.0,0.0,182.074314456
795.0,0.0,335.280745623
796.0,0.0,128.167838212
797.0,0.0,227.76586109
798.0,89.4796021736,1931.75081313
799.0,787.221220491,3084.13164583
800.0,1759.35379366,3340.69710743
801.0,1511.51583091,2195.83542748
802.0,1766.61575184,2983.91139656
803.0,4129.94607011,3657.01897716
804.0,3596.22557697,2374.83062943
805.0,1471.94467888,63.0077685422
806.0,107.048917278,-12.0125281323
807.0,352.392797865,233.405164795
808.0,130.97341681,2315.66884668
809.0,14.49194054,110.66509872
810.0,0.0,362.29762216
811.0,0.0,162.804638496
812.0,0.0,1191.14048594
813.0,0.0,232.068072047
814.0,0.0,268.82969956
815.0,0.0,1226.446543
816.0,0.0,235.752971499
817.0,0.0,851.048420377
818.0,0.0,674.857772013
819.0,0.0,734.054822934
820.0,0.0,356.102891144
821.0,0.0,1176.67207148
822.0,45.5538263409,-284.083298459
823.0,212.458555452,85.5490039205
824.0,222.383572565,23.5343572819
825.0,183.147748024,93.2586918725
826.0,112.996637403,158.427322656
827.0,311.885620744,1612.59494272
828.0,1517.54680572,3756.61225302
829.0,3797.60615115,3865.70618431
830.0,4029.36902266,3826.92607448
831.0,4217.38009736,3137.98679658
832.0,4289.32760099,3712.27683412
833.0,3603.88904217,2801.26311616
834.0,0.0,659.325276862
835.0,0.0,756.507576843
836.0,0.0,259.162702522
837.0,0.0,180.541146453
838.0,0.0,1279.32920367
839.0,0.0,242.770837501
840.0,0.0,1213.37444128
841.0,0.0,267.222456751
842.0,0.0,228.009544828
843.0,0.0,356.610653126
844.0,0.0,1102.98742272
845.0,0.0,341.56005093
846.0,1518.09641307,3124.44457645
847.0,1480.60113314,2709.62981995
848.0,422.72798223,708.71454181
849.0,1489.50651571,611.556929734
850.0,1493.03680377,1348.53611976
851.0,1495.50184761,856.393123384
852.0,1502.50815444,120.914777038
853.0,1494.60210469,-18.5286977375
854.0,1482.28776589,-185.941931456
855.0,80.0318912416,-72.2786411853
856.0,325.236901418,147.414924459
857.0,1511.78025546,2533.67249547
858.0,0.0,381.481880427
859.0,0.0,478.607561153
860.0,0.0,496.502004924
861.0,0.0,591.508169794
862.0,0.0,473.746162609
863.0,0.0,289.083238537
864.0,0.0,345.554269147
865.0,0.0,311.793394876
866.0,0.0,380.375997731
867.0,0.0,370.112123866
868.0,0.0,717.961758652
869.0,0.0,844.852376441
870.0,1808.23735003,3397.55131782
871.0,1491.02236988,1443.52287731
872.0,1509.62600625,316.862439203
873.0,1527.63525519,2388.1017112
874.0,1984.66278992,2622.47668179
875.0,1484.40985422,2732.00794049
876.0,1487.01374045,555.092016755
877.0,192.83368399,-287.937822337
878.0,244.867282182,-400.727656744
879.0,253.083652772,-460.191671289
880.0,153.646624067,-410.570626653
881.0,126.279471275,-355.303591688
882.0,0.0,693.091967074
883.0,0.0,1117.18883379
884.0,0.0,207.095259734
